aluno_id,frequencia_semanal,tipo_plano,total_checkins,recency_days
7443,4,3,10,21.0
5955,6,1,1,175.0
3542,3,3,10,6.0
1851,2,3,3,51.0
5629,6,3,7,29.0
2046,4,3,0,
7533,3,3,6,27.0
4726,6,3,1,170.0
4847,4,2,10,15.0
6464,3,3,5,2.0
3368,3,1,1,106.0
1539,1,2,10,11.0
3528,3,2,8,20.0
1736,1,1,10,15.0
5639,3,1,1,149.0
3722,3,3,10,10.0
1625,2,3,8,14.0
6205,1,2,4,21.0
9816,2,1,10,14.0
7188,2,3,10,10.0
6103,6,3,6,12.0
2460,3,3,7,22.0
5541,6,2,2,13.0
3934,2,2,2,156.0
9911,1,3,2,9.0
6211,5,1,4,9.0
2771,5,3,4,93.0
4192,3,2,8,4.0
1037,5,1,8,16.0
87,2,3,1,131.0
9751,3,1,1,95.0
1300,1,1,9,3.0
5930,5,3,7,3.0
394,1,1,0,
2407,2,3,7,11.0
9798,1,1,6,54.0
9530,3,3,8,16.0
3486,6,2,5,29.0
2564,4,3,7,33.0
4695,2,3,10,11.0
8331,3,2,4,9.0
7837,2,3,1,57.0
6650,2,1,6,76.0
3429,5,3,5,1.0
8197,5,2,4,4.0
7665,3,3,4,13.0
2846,5,2,2,149.0
2595,6,1,8,4.0
424,1,2,7,22.0
2809,5,3,2,74.0
2094,5,2,1,77.0
7035,5,3,5,0.0
2758,4,2,1,118.0
2443,6,2,2,39.0
8423,4,3,10,2.0
4449,6,1,2,71.0
7013,1,2,1,87.0
1612,5,2,0,
4701,6,1,6,15.0
1854,1,1,4,17.0
7334,4,2,3,53.0
6437,2,3,1,65.0
6043,3,2,2,13.0
8088,1,1,2,77.0
9271,2,1,7,27.0
7644,5,1,10,31.0
5168,1,3,6,50.0
6276,3,2,4,5.0
2783,3,1,1,146.0
3307,2,1,4,57.0
6819,2,2,9,0.0
282,4,3,3,18.0
3466,1,1,5,57.0
1872,4,3,3,11.0
7435,3,1,2,123.0
8472,3,1,1,69.0
3775,6,2,6,58.0
6559,1,3,0,
9973,5,2,5,5.0
6479,5,3,3,24.0
7873,1,3,2,61.0
6809,4,1,10,3.0
1258,4,2,7,15.0
7781,6,2,6,23.0
6846,5,3,8,79.0
5765,5,1,6,32.0
9403,5,1,7,18.0
5066,5,2,10,12.0
1519,3,1,9,1.0
914,1,1,4,150.0
6295,3,2,8,39.0
5235,1,3,3,4.0
1150,4,2,2,26.0
2992,2,1,6,20.0
4239,1,2,7,9.0
5836,1,2,8,33.0
5351,3,3,3,100.0
7535,3,2,6,61.0
6139,4,2,5,3.0
5367,3,3,6,1.0
9582,4,3,9,1.0
8210,3,2,6,3.0
331,6,2,7,34.0
6460,4,3,7,10.0
1578,1,3,2,41.0
913,1,2,7,4.0
599,2,1,1,170.0
9896,3,2,10,23.0
6951,1,3,1,20.0
9340,6,1,10,16.0
2146,6,1,10,3.0
7701,6,2,1,52.0
7034,3,3,6,39.0
6376,3,1,10,32.0
9281,3,2,0,
8927,4,3,10,13.0
4682,6,3,6,50.0
7036,3,1,4,42.0
6031,1,1,0,
6321,4,2,4,46.0
1525,5,3,6,7.0
4962,1,1,3,25.0
2765,1,2,1,123.0
9706,3,1,5,19.0
5312,3,3,7,3.0
6491,1,1,9,7.0
4557,6,3,6,13.0
201,3,1,2,10.0
2643,2,1,0,
8593,4,2,9,6.0
8313,5,1,5,34.0
8286,2,3,7,23.0
2734,4,1,5,96.0
6580,1,2,3,19.0
2265,1,1,4,50.0
749,4,1,0,
86,2,3,8,7.0
8740,4,1,5,47.0
920,2,1,5,15.0
1843,1,2,10,24.0
8945,5,1,9,13.0
9187,1,1,6,8.0
7814,4,3,10,21.0
1213,4,3,1,108.0
6340,3,2,7,13.0
4619,6,3,6,35.0
3862,5,1,9,29.0
7113,1,1,1,96.0
1505,4,1,0,
5659,2,2,0,
4966,3,2,10,11.0
1311,3,3,3,68.0
6312,1,3,0,
8039,4,3,8,18.0
1053,1,1,9,12.0
6241,1,1,9,25.0
9791,6,2,7,49.0
1813,1,3,2,61.0
166,3,1,3,29.0
9512,3,3,4,17.0
8679,1,3,4,17.0
9878,3,1,1,115.0
3393,3,1,2,89.0
9928,1,2,5,44.0
5744,4,3,2,6.0
9902,5,1,8,1.0
9930,2,2,2,7.0
9097,6,1,4,12.0
2189,4,3,7,2.0
5774,1,3,8,2.0
8900,3,1,10,5.0
3171,2,3,1,25.0
7270,1,1,7,12.0
6348,5,1,6,44.0
5085,4,1,7,4.0
4386,3,3,6,15.0
1435,1,1,4,4.0
4451,1,1,1,73.0
6399,1,2,6,9.0
6350,6,3,8,14.0
5475,2,2,6,28.0
6841,1,2,6,33.0
8334,2,3,7,30.0
6588,4,3,8,21.0
8824,4,2,1,135.0
4398,4,3,8,9.0
2180,3,1,2,5.0
177,6,3,4,3.0
4485,6,3,1,12.0
727,5,3,7,11.0
7125,3,3,6,51.0
2430,1,1,1,38.0
1405,4,2,2,47.0
8116,5,1,3,30.0
1231,6,3,0,
4873,1,1,1,129.0
110,5,1,6,4.0
6330,3,2,0,
8006,5,2,5,21.0
9033,6,2,10,2.0
1388,3,2,0,
4749,4,3,8,0.0
2976,5,1,7,1.0
1315,1,1,6,12.0
9830,3,2,7,14.0
2687,5,2,3,30.0
6858,4,1,4,27.0
6823,3,3,8,0.0
3124,1,1,2,21.0
6520,6,3,1,68.0
5097,2,2,7,20.0
4556,5,3,6,36.0
2241,3,2,4,45.0
2361,3,1,9,6.0
7843,3,1,8,2.0
3227,4,1,10,26.0
1174,4,3,4,83.0
101,3,1,7,40.0
6826,1,3,5,10.0
8143,1,3,10,12.0
8467,2,2,6,10.0
5287,1,2,1,97.0
4329,1,2,4,6.0
7817,4,2,0,
9919,6,3,9,59.0
689,6,2,2,35.0
9735,4,2,5,32.0
7378,4,1,0,
7509,1,3,2,105.0
5470,3,1,6,4.0
4041,6,3,9,5.0
522,3,2,8,0.0
1806,5,3,2,118.0
674,4,3,5,45.0
6788,1,3,9,74.0
2191,6,3,5,4.0
2061,3,3,9,3.0
7139,2,1,8,3.0
6244,2,3,2,2.0
9983,3,2,2,36.0
8045,3,3,2,50.0
9539,3,3,3,58.0
3711,3,1,7,72.0
8071,5,3,0,
2613,5,3,9,7.0
739,4,2,8,9.0
5786,4,1,8,21.0
1094,2,1,3,46.0
9460,2,3,3,15.0
7516,3,2,7,22.0
7080,5,2,8,2.0
1948,6,2,7,2.0
4130,3,3,4,134.0
1743,6,2,1,137.0
741,3,1,1,56.0
9554,4,3,4,23.0
5888,4,2,3,53.0
4486,3,3,0,
9962,6,2,1,165.0
9364,4,3,10,12.0
4355,3,2,9,19.0
1130,6,2,1,177.0
85,4,2,10,28.0
6270,1,2,3,59.0
2848,1,1,5,26.0
6958,1,1,0,
6361,2,3,0,
6608,5,3,4,62.0
4247,3,3,5,2.0
7728,2,1,2,53.0
21,1,2,10,16.0
1814,6,2,2,22.0
8151,2,3,0,
7168,1,2,2,30.0
7493,4,3,5,28.0
4308,3,1,6,2.0
6769,5,1,9,35.0
4600,4,3,8,55.0
8379,2,3,10,10.0
4412,1,2,6,11.0
7481,6,2,8,1.0
4174,3,1,3,66.0
9052,1,1,0,
1832,3,1,2,75.0
7380,2,1,7,11.0
635,3,1,9,8.0
2893,5,1,2,51.0
8984,3,3,9,8.0
4380,1,1,4,41.0
7953,5,2,9,7.0
2252,3,2,1,18.0
8972,3,1,8,25.0
5254,6,1,4,4.0
620,4,3,0,
8858,1,3,10,23.0
7383,1,2,4,37.0
3155,6,1,0,
6034,2,2,10,4.0
2029,3,3,9,6.0
4523,4,3,10,33.0
9922,4,1,2,30.0
4586,3,1,6,57.0
2084,5,1,2,26.0
5995,2,2,8,34.0
6852,1,2,1,147.0
3973,5,2,0,
2708,4,3,2,76.0
1071,5,1,10,13.0
2445,2,1,5,9.0
4428,2,1,5,33.0
9708,3,1,6,6.0
5365,1,3,9,6.0
1739,6,3,10,3.0
8654,5,3,6,28.0
4287,2,2,8,26.0
3838,4,1,8,17.0
8642,3,2,7,35.0
6895,2,1,10,13.0
7440,5,1,9,6.0
2327,6,2,1,0.0
2794,4,2,2,149.0
9520,3,2,7,39.0
2367,5,3,10,16.0
4729,1,1,5,1.0
3096,2,1,4,1.0
7539,1,3,7,1.0
3560,6,3,9,8.0
4389,4,2,0,
7454,4,1,7,80.0
6553,2,2,6,14.0
2481,6,3,10,36.0
8955,6,1,2,52.0
7058,6,3,1,81.0
1019,1,1,10,23.0
9732,4,2,8,11.0
7166,5,2,7,31.0
1773,5,1,8,6.0
2350,6,3,0,
2478,2,1,4,33.0
1801,5,1,4,68.0
7167,2,3,9,2.0
2635,1,3,6,33.0
2480,4,2,6,19.0
2869,4,3,7,8.0
136,6,3,9,8.0
6304,4,3,6,1.0
5214,5,1,5,0.0
4655,2,2,5,93.0
5789,6,1,5,8.0
1499,6,1,0,
5971,3,1,1,150.0
6781,3,3,6,24.0
9541,3,1,9,3.0
8822,1,1,1,119.0
4359,6,3,10,6.0
403,5,1,3,39.0
3901,2,2,6,7.0
7875,3,2,7,33.0
3280,5,3,9,1.0
5770,5,1,0,
33,6,3,5,16.0
8911,3,1,0,
1643,4,1,4,76.0
1858,3,1,9,0.0
2744,3,3,9,21.0
1339,2,3,2,72.0
2648,5,1,8,4.0
23,4,1,6,36.0
7640,3,2,5,21.0
3657,2,3,8,6.0
3648,3,1,6,45.0
2713,5,1,1,2.0
1521,3,2,6,14.0
7107,2,1,2,34.0
3760,4,1,8,23.0
8812,4,2,4,34.0
6731,1,1,8,12.0
8903,5,3,1,175.0
2550,4,3,0,
7308,3,1,4,31.0
3907,1,2,3,80.0
1855,2,2,8,5.0
5913,3,1,8,37.0
552,2,2,9,18.0
3990,4,2,5,14.0
959,4,2,5,55.0
3628,4,1,8,7.0
4381,3,3,6,29.0
9390,4,1,4,59.0
4869,5,1,8,32.0
8959,1,3,1,49.0
3736,6,3,9,26.0
1187,6,1,7,70.0
9495,1,2,8,35.0
6493,5,1,9,6.0
345,5,2,0,
9819,6,1,9,29.0
8510,5,1,0,
5693,6,3,7,11.0
9476,2,3,1,45.0
4964,1,3,9,13.0
2355,4,1,7,1.0
9570,6,1,4,23.0
8382,2,1,1,162.0
3008,6,1,7,76.0
957,3,2,9,3.0
1065,2,2,5,22.0
5279,3,3,0,
197,2,1,7,3.0
5245,5,2,7,63.0
6533,1,1,4,26.0
7041,4,3,6,44.0
4991,2,1,4,39.0
1536,6,1,5,34.0
759,5,2,8,3.0
5957,2,3,8,39.0
7224,4,1,0,
2810,3,1,1,63.0
7498,4,2,10,14.0
4970,4,1,1,110.0
5554,4,3,5,6.0
2621,6,1,1,73.0
2014,2,2,2,13.0
1236,4,2,7,13.0
6755,3,3,3,25.0
4728,3,2,6,6.0
420,4,3,3,0.0
6914,3,3,4,102.0
3803,6,2,10,20.0
3729,2,1,3,66.0
4891,3,3,2,1.0
4850,4,3,6,40.0
6549,1,3,1,88.0
9190,5,1,1,59.0
5240,2,2,2,33.0
1985,2,1,7,70.0
7634,5,2,2,47.0
5188,1,3,2,117.0
4973,2,3,1,46.0
1069,3,1,6,9.0
7286,1,3,9,10.0
1043,2,3,4,6.0
2240,5,2,7,4.0
7098,5,1,7,4.0
602,4,2,5,23.0
3863,4,1,3,1.0
691,6,1,3,19.0
5265,4,1,7,17.0
697,6,1,10,0.0
6798,6,1,3,7.0
5747,4,1,1,146.0
4471,4,1,4,16.0
4990,1,2,2,28.0
6556,6,3,0,
2112,3,3,5,54.0
8047,5,1,8,35.0
1032,4,3,2,82.0
2569,3,2,7,7.0
8924,6,2,8,0.0
427,4,2,8,48.0
2934,4,1,7,8.0
9942,1,3,1,111.0
7401,2,3,2,69.0
9885,4,2,9,27.0
5330,5,1,6,56.0
6515,3,2,0,
6969,2,1,8,0.0
7275,3,2,3,37.0
1518,2,3,9,2.0
9726,1,2,6,13.0
9524,6,2,9,1.0
3748,1,1,7,12.0
1819,2,2,8,58.0
2693,2,3,7,7.0
5058,2,2,7,35.0
8750,4,2,9,7.0
2573,3,1,3,15.0
9727,2,1,6,21.0
4886,2,3,8,29.0
3545,1,2,8,0.0
9101,3,2,5,6.0
6073,6,3,9,33.0
4131,6,2,6,33.0
3724,3,3,1,6.0
3718,3,2,7,41.0
1746,5,1,6,34.0
253,6,1,3,67.0
6950,1,1,5,7.0
8615,1,2,7,4.0
5332,4,2,4,47.0
2174,4,1,1,112.0
4810,1,3,8,4.0
4211,4,3,5,67.0
3208,5,1,1,147.0
3076,6,2,2,68.0
5625,5,3,10,17.0
5128,2,2,10,10.0
3875,2,2,5,77.0
7899,6,3,1,24.0
9946,3,2,10,13.0
8865,6,3,6,4.0
9718,5,2,9,6.0
9150,1,3,6,2.0
6025,3,2,9,19.0
8421,6,3,8,19.0
8040,6,1,3,77.0
2019,4,2,5,0.0
7766,2,1,8,8.0
6888,2,3,3,6.0
3232,3,3,6,5.0
8177,3,1,9,30.0
1818,5,2,3,70.0
2638,2,3,1,123.0
3484,4,3,1,144.0
7523,2,2,0,
8855,6,2,0,
4401,4,2,9,11.0
771,5,3,7,41.0
6692,4,3,9,3.0
5462,2,1,1,154.0
4823,1,3,0,
3089,1,3,7,53.0
7923,6,1,6,52.0
1582,2,2,0,
9300,6,2,3,20.0
6111,1,3,3,44.0
319,6,2,0,
5542,3,3,8,4.0
5033,5,3,9,21.0
6681,5,2,2,12.0
7725,6,1,0,
9625,2,3,7,5.0
8807,3,2,9,25.0
2779,5,3,4,21.0
9325,3,1,10,15.0
9270,5,3,9,17.0
3205,5,1,1,155.0
8369,5,1,6,27.0
4596,1,3,1,145.0
4927,1,3,1,121.0
267,5,2,2,112.0
4981,2,2,1,148.0
4942,6,2,7,54.0
6957,4,1,0,
2941,3,1,10,0.0
4497,6,1,3,77.0
1817,3,1,2,11.0
2192,3,2,8,1.0
8341,6,1,8,29.0
9927,4,1,7,21.0
9419,3,1,8,7.0
1633,2,3,0,
582,4,3,9,11.0
6964,6,3,0,
2812,3,2,2,12.0
1973,3,1,9,42.0
2013,5,1,4,110.0
2832,5,1,5,80.0
4539,3,1,5,36.0
6099,6,1,5,3.0
5809,1,2,3,28.0
1689,4,1,6,26.0
7536,5,1,4,15.0
7754,3,3,0,
6369,3,3,4,7.0
1699,5,2,9,23.0
3475,1,1,5,12.0
9760,4,2,8,32.0
5029,2,3,5,11.0
569,6,3,9,17.0
452,5,1,4,7.0
9652,2,3,0,
4770,3,2,9,20.0
8491,5,1,2,63.0
9759,5,1,5,59.0
5533,1,2,9,2.0
4601,4,3,2,40.0
4409,1,1,4,5.0
685,6,1,0,
5825,6,2,2,1.0
5525,6,1,10,2.0
3598,3,1,0,
5824,5,3,0,
8256,5,3,6,7.0
1379,4,1,6,18.0
973,5,1,6,22.0
1895,6,2,0,
1925,6,3,6,46.0
2884,5,3,10,32.0
7573,2,3,0,
5513,5,1,3,109.0
1448,6,3,8,12.0
7791,1,1,5,10.0
7596,4,3,3,109.0
7561,6,1,3,16.0
3062,2,1,2,82.0
1290,6,3,5,21.0
7510,1,3,10,8.0
3401,4,3,1,164.0
6050,5,2,9,1.0
997,2,3,1,7.0
6149,5,3,4,15.0
6842,4,1,6,34.0
5797,3,3,6,0.0
3183,2,3,8,9.0
3166,4,2,2,7.0
9387,4,1,10,18.0
9057,3,2,8,0.0
1211,1,3,5,9.0
9232,3,1,2,143.0
3911,6,2,5,24.0
1393,5,1,5,6.0
8426,5,2,3,72.0
7330,4,2,4,14.0
1294,3,1,9,7.0
274,2,1,7,2.0
1590,4,2,8,70.0
1904,3,2,7,47.0
8629,4,2,5,0.0
1302,4,1,2,68.0
223,1,3,8,33.0
4080,4,1,2,39.0
8842,4,2,9,28.0
3006,2,2,8,1.0
5325,6,3,9,9.0
4887,6,3,9,15.0
4871,4,2,9,5.0
5588,2,1,9,0.0
3270,6,1,3,53.0
9891,5,3,0,
8347,3,1,4,49.0
1288,4,3,8,27.0
6195,2,1,10,21.0
8920,2,2,9,4.0
6451,6,3,3,20.0
3376,2,2,5,7.0
1076,4,1,6,7.0
6008,4,1,5,6.0
968,6,2,7,8.0
3555,6,2,7,0.0
5942,2,2,7,35.0
7076,3,1,5,4.0
6138,2,2,2,64.0
5844,4,2,8,9.0
1659,3,1,2,111.0
6813,1,1,5,28.0
8677,4,1,4,11.0
4183,3,2,1,106.0
9388,1,3,4,40.0
6558,1,3,8,12.0
4833,6,1,10,4.0
6401,4,2,10,5.0
3663,2,2,9,5.0
8713,5,3,7,9.0
7092,1,1,9,2.0
5155,5,2,0,
2787,6,2,7,2.0
656,1,1,6,48.0
7699,3,1,5,13.0
3314,5,2,7,58.0
2033,3,3,5,22.0
8180,4,3,4,9.0
8053,5,1,9,23.0
7676,2,1,1,39.0
3532,5,3,1,158.0
8380,5,1,5,52.0
6087,6,2,7,9.0
9629,5,1,4,16.0
4678,1,3,10,1.0
923,3,3,5,24.0
4944,5,1,8,4.0
3540,4,1,1,63.0
7885,5,2,5,59.0
4297,4,3,5,28.0
3489,3,2,0,
8514,6,2,6,10.0
1715,6,1,9,44.0
3221,6,3,8,11.0
7494,1,2,9,0.0
4788,6,2,10,10.0
3984,2,2,1,59.0
8394,1,1,10,2.0
1489,1,2,9,11.0
6977,6,2,9,3.0
2574,6,3,2,48.0
951,6,2,6,16.0
5843,6,3,10,5.0
5729,2,3,7,65.0
9253,5,3,0,
5259,6,2,1,142.0
2614,6,1,8,1.0
2196,1,1,1,0.0
9126,5,1,4,48.0
6375,1,2,4,5.0
5540,4,1,0,
8178,3,2,6,2.0
5377,5,1,10,18.0
4683,3,1,2,15.0
6879,3,1,0,
8738,4,3,0,
9082,3,1,5,49.0
5478,2,3,0,
1331,6,2,4,17.0
663,1,1,5,2.0
1589,2,2,0,
7090,1,3,5,19.0
6259,5,1,6,3.0
5722,2,1,6,7.0
3725,3,1,9,31.0
5601,1,3,3,130.0
556,6,3,0,
2469,3,3,8,8.0
7130,1,1,8,13.0
7159,5,3,6,23.0
3641,2,2,2,117.0
9768,4,3,7,33.0
4221,6,3,5,54.0
2276,2,1,3,84.0
6035,2,2,10,9.0
876,1,2,4,55.0
4813,1,1,7,18.0
6849,2,1,7,38.0
9008,4,1,7,25.0
113,3,3,8,3.0
2172,3,2,2,71.0
2983,2,3,9,31.0
3097,1,3,7,22.0
5018,1,2,4,5.0
1422,6,1,9,53.0
1004,4,3,9,4.0
5927,3,3,10,16.0
8941,5,1,2,139.0
3837,5,3,5,17.0
2404,6,1,4,67.0
57,5,3,7,16.0
1313,5,2,10,21.0
19,1,2,5,18.0
8499,3,2,6,7.0
3460,5,2,8,2.0
6922,1,2,1,83.0
7761,1,1,3,22.0
1262,1,1,10,13.0
9960,6,1,9,14.0
7976,2,2,5,27.0
6141,5,3,6,47.0
8676,1,2,1,119.0
6178,2,1,6,3.0
4669,1,3,2,137.0
3855,6,3,9,1.0
5461,1,2,3,17.0
6124,6,2,8,9.0
5869,4,1,3,36.0
305,6,3,4,11.0
1484,2,1,4,4.0
9977,5,1,1,113.0
5237,6,1,0,
5233,4,3,7,61.0
5619,5,2,0,
6835,1,2,2,67.0
9912,2,1,3,23.0
4643,6,1,1,21.0
8458,6,1,10,12.0
3582,4,3,10,13.0
2636,1,1,10,32.0
1602,3,2,5,22.0
8443,2,2,1,1.0
823,1,2,3,45.0
3494,6,2,9,4.0
4314,2,2,4,50.0
50,1,3,6,3.0
8767,6,3,4,80.0
7820,3,2,6,31.0
7891,2,3,7,25.0
7607,2,1,10,5.0
6961,1,1,8,9.0
7393,3,2,0,
7890,2,2,6,21.0
6952,2,1,3,92.0
4197,1,3,9,12.0
6183,5,2,10,62.0
2,3,2,0,
4579,5,3,10,11.0
8452,4,2,5,13.0
2770,1,2,10,7.0
246,5,3,9,5.0
8669,2,3,7,1.0
8014,5,2,7,3.0
3735,3,1,10,2.0
6727,3,1,0,
4474,2,2,2,19.0
8194,5,3,9,20.0
9569,2,2,3,93.0
2857,6,1,9,7.0
8798,6,2,9,21.0
3497,2,1,1,96.0
2799,1,3,2,104.0
7288,4,2,9,35.0
2140,2,1,5,26.0
9821,1,1,3,1.0
6930,2,3,10,35.0
355,6,2,4,21.0
2575,1,1,1,140.0
9820,2,1,2,35.0
4635,3,3,9,24.0
7994,1,1,0,
9473,3,3,1,95.0
5249,6,3,0,
4773,2,3,2,48.0
6090,1,3,2,98.0
2683,5,1,6,26.0
9752,5,3,10,11.0
9050,3,3,7,2.0
5986,6,2,1,113.0
9482,4,3,6,18.0
5183,5,1,5,91.0
2099,4,2,4,31.0
7115,4,2,3,18.0
8516,4,1,1,62.0
5140,4,3,6,15.0
9099,3,2,3,57.0
182,2,3,8,24.0
1950,6,2,0,
6670,1,2,1,161.0
8282,1,1,3,22.0
6620,6,1,4,74.0
1474,1,2,8,1.0
5252,3,1,8,4.0
4102,3,2,1,15.0
3602,3,2,9,29.0
481,2,3,4,22.0
6724,5,3,8,34.0
6240,4,2,3,5.0
5194,3,2,5,8.0
6762,4,2,8,24.0
5819,1,3,2,55.0
2675,4,3,6,16.0
1804,5,1,6,27.0
438,6,1,8,11.0
382,1,1,2,59.0
6204,3,2,1,42.0
2579,1,2,5,53.0
2526,2,2,2,75.0
378,4,1,8,38.0
6910,1,3,9,8.0
1349,5,2,6,127.0
8776,1,2,5,5.0
5371,4,3,0,
5623,1,1,3,80.0
8964,3,2,8,19.0
6614,5,1,8,4.0
799,1,3,2,43.0
4808,6,2,8,0.0
4081,4,2,0,
6998,6,1,5,83.0
3786,4,1,5,17.0
8374,5,2,5,43.0
7151,5,3,0,
4147,5,3,9,27.0
1848,4,1,1,82.0
8138,1,1,5,15.0
2925,2,3,8,8.0
4150,6,3,10,0.0
1167,1,3,1,151.0
3702,5,2,5,2.0
3728,5,2,2,86.0
7950,1,1,9,9.0
3991,6,1,10,2.0
3523,2,1,0,
1585,1,3,2,83.0
7502,1,3,9,23.0
2391,4,3,2,101.0
3950,3,2,1,131.0
6180,3,2,7,11.0
1022,5,1,1,43.0
5305,2,2,4,18.0
8367,1,1,1,56.0
4371,4,2,8,11.0
2760,6,1,1,174.0
4430,6,3,10,39.0
551,4,3,7,58.0
6655,5,3,7,12.0
4429,4,3,5,29.0
4028,4,2,7,6.0
9945,6,3,3,22.0
3107,2,3,1,102.0
7645,3,1,5,42.0
4533,5,2,10,5.0
30,3,1,8,15.0
2828,6,2,3,12.0
521,1,2,7,81.0
7366,2,3,3,14.0
936,3,3,5,22.0
6920,6,1,0,
2149,6,1,0,
9866,1,2,8,13.0
9841,2,2,6,11.0
1334,3,1,7,41.0
2465,1,1,2,0.0
249,6,2,7,61.0
255,6,1,2,89.0
7131,4,3,10,16.0
3308,5,2,2,84.0
5873,2,3,2,37.0
1678,4,3,8,53.0
296,5,2,9,8.0
209,4,3,6,34.0
8402,5,2,10,3.0
6325,5,3,8,25.0
6256,6,2,2,5.0
5782,2,1,1,72.0
1748,6,3,7,40.0
947,3,3,3,40.0
761,1,1,10,30.0
5205,2,3,4,36.0
2864,5,1,2,129.0
1084,1,3,2,56.0
90,5,2,0,
904,3,2,2,8.0
9550,2,3,7,0.0
7192,3,2,9,21.0
5442,6,3,5,53.0
9859,2,3,5,13.0
4343,2,3,6,51.0
5851,4,1,4,1.0
3032,4,2,6,61.0
8712,5,2,2,119.0
4086,5,3,7,19.0
3957,3,3,7,7.0
4606,2,1,2,19.0
5121,4,3,0,
4391,3,3,4,23.0
4157,5,2,3,44.0
8445,4,1,1,26.0
7866,5,3,2,8.0
4096,6,3,5,110.0
4620,4,2,4,21.0
5585,5,1,0,
3809,4,3,10,2.0
8793,6,2,0,
494,6,2,3,49.0
3300,3,2,0,
3689,2,2,1,146.0
1265,5,3,10,23.0
6462,6,2,10,7.0
9497,5,1,0,
1048,1,1,7,1.0
8718,4,1,5,46.0
5056,5,3,3,8.0
629,3,3,1,153.0
3057,5,2,0,
5069,4,1,10,3.0
1215,2,1,10,8.0
4225,5,1,5,2.0
5839,2,2,0,
8797,4,2,5,28.0
6791,2,1,7,37.0
3960,3,3,0,
9398,1,2,2,19.0
4911,1,1,6,49.0
9856,6,1,1,1.0
2736,1,2,10,7.0
2224,4,2,5,74.0
2410,6,2,1,84.0
2866,6,3,2,0.0
5924,6,3,0,
2426,1,3,6,1.0
7821,2,1,4,79.0
1354,4,1,7,23.0
7971,2,2,0,
1283,1,3,10,4.0
9198,4,2,8,33.0
4654,2,2,5,6.0
1503,4,3,10,15.0
2494,3,2,0,
899,6,2,2,44.0
935,2,2,9,6.0
8751,5,2,9,34.0
5517,4,3,6,9.0
4459,3,2,3,53.0
2498,4,3,4,19.0
4173,1,2,8,29.0
5416,1,1,8,17.0
8581,3,1,3,47.0
8125,4,3,0,
5736,2,3,8,18.0
2954,1,1,5,79.0
9929,2,3,10,0.0
5139,2,2,7,29.0
4487,3,2,8,3.0
4155,6,2,10,5.0
3737,5,3,1,63.0
2475,1,2,0,
3274,5,1,6,76.0
7686,6,3,2,169.0
4537,1,2,1,46.0
3659,2,1,4,68.0
5262,1,1,6,44.0
3675,5,2,5,41.0
8427,1,1,4,49.0
7169,2,3,7,7.0
2894,1,3,10,8.0
7713,1,1,7,5.0
3583,4,1,0,
5605,4,1,10,14.0
2535,4,1,1,102.0
2737,1,3,0,
431,1,3,1,70.0
9494,6,3,2,101.0
7361,6,2,7,15.0
6942,1,2,1,13.0
4114,6,2,5,59.0
462,3,2,9,48.0
2297,2,1,8,29.0
3339,6,3,3,21.0
855,4,1,9,0.0
1615,2,3,4,17.0
5708,5,1,2,100.0
3780,6,2,7,20.0
6613,2,3,0,
4291,6,3,7,8.0
1397,2,1,3,31.0
2160,6,1,7,7.0
4032,6,3,7,8.0
7396,1,1,5,36.0
2243,6,3,7,67.0
2817,1,2,6,66.0
3905,6,2,8,22.0
7685,6,1,8,27.0
3130,3,2,0,
9978,3,1,8,12.0
8173,1,2,5,92.0
7264,1,2,7,40.0
5366,5,1,7,16.0
4295,2,3,3,5.0
5646,3,3,2,58.0
461,5,2,0,
8728,1,2,4,0.0
7245,2,2,6,36.0
3653,4,3,1,14.0
240,1,1,10,14.0
1878,5,1,7,88.0
5685,6,1,9,29.0
3871,3,1,6,8.0
4723,1,3,10,0.0
7932,4,2,6,11.0
9507,1,3,9,45.0
9776,4,3,4,2.0
5696,4,1,3,3.0
3908,5,2,0,
7300,2,3,3,52.0
226,5,1,0,
7411,1,1,1,2.0
9116,4,1,9,6.0
81,1,1,5,14.0
7022,5,3,6,8.0
8659,4,3,3,31.0
5908,5,1,5,15.0
3541,2,3,10,10.0
8882,3,1,6,36.0
4021,1,2,10,7.0
8533,5,2,0,
204,4,2,10,0.0
1021,3,1,1,153.0
9437,5,3,6,50.0
6711,5,2,9,35.0
8005,6,2,3,25.0
4902,4,2,9,64.0
8809,3,2,8,27.0
7983,5,1,8,21.0
3342,6,1,9,10.0
5068,4,2,10,23.0
7428,2,3,1,19.0
2705,5,3,10,10.0
9011,4,2,1,150.0
361,5,3,5,3.0
4254,1,2,2,47.0
7782,2,1,6,10.0
5376,6,2,2,68.0
785,2,2,2,110.0
8916,3,3,7,9.0
8871,6,1,0,
1914,3,1,10,32.0
8032,5,3,0,
1401,3,3,4,19.0
8756,5,3,0,
7517,3,1,3,32.0
343,1,2,9,5.0
4700,2,1,7,5.0
5089,2,3,2,67.0
3246,2,2,4,30.0
3880,2,3,7,21.0
7742,3,3,7,11.0
722,6,2,7,19.0
8482,5,1,6,12.0
2474,3,2,7,98.0
2288,1,3,2,80.0
199,6,1,0,
4997,6,2,7,22.0
4477,5,2,2,4.0
4198,6,1,8,13.0
5333,5,3,7,10.0
5621,2,3,10,4.0
3350,4,3,1,117.0
1142,3,3,7,0.0
740,3,3,2,131.0
7299,2,2,3,21.0
